id,carat,price,cut,cut_nom,clarity,clarity_nom,color,color_nom,diamond_shape,ring_setting,metal_quality,merchant_title,ring_title,ring_description,prod_name_raw,mrch_id,product_url,image_url,image_url2,image_url3,ring_metal,votes,local_merchant_flag,priority_score,merchant_city
5324,1,14873,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Mark Schneider Adore Engagement Ring ,This stunning engagement ring features a six prong setting accented by pave diamond encrusted floral motifs.    Currently available in 14k white gold with 0.09 total weight diamonds at a price of $2340.  Price does not include center diamond.     Mark Schneider rings are available by special order in 14k gold 18k gold or platinum.     Item number:  130-01647,  Mark Schneider Adore Engagement Ring ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/mark-schneider-adore-engagement-ring,http://greenwich.blob.core.windows.net/media/images/97db831514fa4333ac832471e780bfa6-178x178.png,http://greenwich.blob.core.windows.net/media/images/04a1fcc730e34b38b584e1175be83bc0-178x178.png,http://greenwich.blob.core.windows.net/media/images/3a5c12c28135409584a1e00d0afa62f2-178x178.png,White Gold,1,1,1,3
5325,1,15873,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Greenwich Jewelers,  Mark Schneider Adore Engagement Ring ,This stunning engagement ring features a six prong setting accented by pave diamond encrusted floral motifs.    Currently available in 14k white gold with 0.09 total weight diamonds at a price of $2340.  Price does not include center diamond.     Mark Schneider rings are available by special order in 14k gold 18k gold or platinum.     Item number:  130-01647,  Mark Schneider Adore Engagement Ring ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/mark-schneider-adore-engagement-ring,http://greenwich.blob.core.windows.net/media/images/97db831514fa4333ac832471e780bfa6-178x178.png,http://greenwich.blob.core.windows.net/media/images/04a1fcc730e34b38b584e1175be83bc0-178x178.png,http://greenwich.blob.core.windows.net/media/images/3a5c12c28135409584a1e00d0afa62f2-178x178.png,Platinum,1,1,1,3
5326,0.75,7154,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Mark Schneider Adore Engagement Ring ,This stunning engagement ring features a six prong setting accented by pave diamond encrusted floral motifs.    Currently available in 14k white gold with 0.09 total weight diamonds at a price of $2340.  Price does not include center diamond.     Mark Schneider rings are available by special order in 14k gold 18k gold or platinum.     Item number:  130-01647,  Mark Schneider Adore Engagement Ring ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/mark-schneider-adore-engagement-ring,http://greenwich.blob.core.windows.net/media/images/97db831514fa4333ac832471e780bfa6-178x178.png,http://greenwich.blob.core.windows.net/media/images/04a1fcc730e34b38b584e1175be83bc0-178x178.png,http://greenwich.blob.core.windows.net/media/images/3a5c12c28135409584a1e00d0afa62f2-178x178.png,White Gold,1,1,1,3
5327,0.75,8154,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Greenwich Jewelers,  Mark Schneider Adore Engagement Ring ,This stunning engagement ring features a six prong setting accented by pave diamond encrusted floral motifs.    Currently available in 14k white gold with 0.09 total weight diamonds at a price of $2340.  Price does not include center diamond.     Mark Schneider rings are available by special order in 14k gold 18k gold or platinum.     Item number:  130-01647,  Mark Schneider Adore Engagement Ring ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/mark-schneider-adore-engagement-ring,http://greenwich.blob.core.windows.net/media/images/97db831514fa4333ac832471e780bfa6-178x178.png,http://greenwich.blob.core.windows.net/media/images/04a1fcc730e34b38b584e1175be83bc0-178x178.png,http://greenwich.blob.core.windows.net/media/images/3a5c12c28135409584a1e00d0afa62f2-178x178.png,Platinum,1,1,1,3
5328,1,14808,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Beverley K Petite Art Deco Diamond Engagement Ring ,This prismatically sparkling diamond engagement ring incorporates has a stepped design covered in pave diamonds and milgrain details.Currently available in 18k white gold with .28 total weight diamonds at a price of $2275.Also available by special order in 18k yellow gold or platinum.Item number:  130-00782beverley k,  Beverley K Petite Art Deco Diamond Engagement Ring ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/beverley-k-petite-art-deco-diamond-engagement-ring-1,http://greenwich.blob.core.windows.net/media/images/18e8895e55154914984f9d6c59542002-178x178.png,http://greenwich.blob.core.windows.net/media/images/eafd932a6ac94dbf8f8e00d533e9f980-178x178.png,http://greenwich.blob.core.windows.net/media/images/f6a1bbdfce81417f84982c8ffc3a0044-178x178.png,White Gold,1,1,1,3
5329,1,15808,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Greenwich Jewelers,  Beverley K Petite Art Deco Diamond Engagement Ring ,This prismatically sparkling diamond engagement ring incorporates has a stepped design covered in pave diamonds and milgrain details.Currently available in 18k white gold with .28 total weight diamonds at a price of $2275.Also available by special order in 18k yellow gold or platinum.Item number:  130-00782beverley k,  Beverley K Petite Art Deco Diamond Engagement Ring ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/beverley-k-petite-art-deco-diamond-engagement-ring-1,http://greenwich.blob.core.windows.net/media/images/18e8895e55154914984f9d6c59542002-178x178.png,http://greenwich.blob.core.windows.net/media/images/eafd932a6ac94dbf8f8e00d533e9f980-178x178.png,http://greenwich.blob.core.windows.net/media/images/f6a1bbdfce81417f84982c8ffc3a0044-178x178.png,Platinum,1,1,1,3
5330,0.75,7089,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Beverley K Petite Art Deco Diamond Engagement Ring ,This prismatically sparkling diamond engagement ring incorporates has a stepped design covered in pave diamonds and milgrain details.Currently available in 18k white gold with .28 total weight diamonds at a price of $2275.Also available by special order in 18k yellow gold or platinum.Item number:  130-00782beverley k,  Beverley K Petite Art Deco Diamond Engagement Ring ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/beverley-k-petite-art-deco-diamond-engagement-ring-1,http://greenwich.blob.core.windows.net/media/images/18e8895e55154914984f9d6c59542002-178x178.png,http://greenwich.blob.core.windows.net/media/images/eafd932a6ac94dbf8f8e00d533e9f980-178x178.png,http://greenwich.blob.core.windows.net/media/images/f6a1bbdfce81417f84982c8ffc3a0044-178x178.png,White Gold,1,1,1,3
5331,0.75,8089,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Greenwich Jewelers,  Beverley K Petite Art Deco Diamond Engagement Ring ,This prismatically sparkling diamond engagement ring incorporates has a stepped design covered in pave diamonds and milgrain details.Currently available in 18k white gold with .28 total weight diamonds at a price of $2275.Also available by special order in 18k yellow gold or platinum.Item number:  130-00782beverley k,  Beverley K Petite Art Deco Diamond Engagement Ring ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/beverley-k-petite-art-deco-diamond-engagement-ring-1,http://greenwich.blob.core.windows.net/media/images/18e8895e55154914984f9d6c59542002-178x178.png,http://greenwich.blob.core.windows.net/media/images/eafd932a6ac94dbf8f8e00d533e9f980-178x178.png,http://greenwich.blob.core.windows.net/media/images/f6a1bbdfce81417f84982c8ffc3a0044-178x178.png,Platinum,1,1,1,3
5332,0.5,6384,Very Good,3,VS1,4,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Danhov Engagement Ring with Diamond Twist Band ,From the Eleganza collection this artistic engagement ring features a twisted diamond-encrusted band that surounds a four-prong center mounting.     Currently available in 18k white gold with 0.68 total weight diamonds at a price of $3520.  Price does not include center stone.     Danhov rings are available by special order in 14k white or yellow gold 18k white or yellow gold palladium and platinum.    Item number:  130-00840,  Danhov Engagement Ring with Diamond Twist Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/danhov-engagement-ring-with-diamond-twist-band,http://greenwich.blob.core.windows.net/media/images/2ef3c997907042b087f546892637bed2-178x178.png,http://greenwich.blob.core.windows.net/media/images/e8b139af3e324d5888c9d18ef64c11be-178x178.png,http://greenwich.blob.core.windows.net/media/images/c99e376f5cad4994a5490c4813a26218-178x178.png,White Gold,1,1,1,3
5333,0.5,7384,Very Good,3,VS1,4,D,7,Round,Pave,Platinum,Greenwich Jewelers,  Danhov Engagement Ring with Diamond Twist Band ,From the Eleganza collection this artistic engagement ring features a twisted diamond-encrusted band that surounds a four-prong center mounting.     Currently available in 18k white gold with 0.68 total weight diamonds at a price of $3520.  Price does not include center stone.     Danhov rings are available by special order in 14k white or yellow gold 18k white or yellow gold palladium and platinum.    Item number:  130-00840,  Danhov Engagement Ring with Diamond Twist Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/danhov-engagement-ring-with-diamond-twist-band,http://greenwich.blob.core.windows.net/media/images/2ef3c997907042b087f546892637bed2-178x178.png,http://greenwich.blob.core.windows.net/media/images/e8b139af3e324d5888c9d18ef64c11be-178x178.png,http://greenwich.blob.core.windows.net/media/images/c99e376f5cad4994a5490c4813a26218-178x178.png,Platinum,1,1,1,3
5334,0.5,6407,Very Good,3,VVS1,6,D,7,Round,Pave,White Gold,Greenwich Jewelers,  Danhov Engagement Ring with Diamond Twist Band ,From the Eleganza collection this artistic engagement ring features a twisted diamond-encrusted band that surounds a four-prong center mounting.     Currently available in 18k white gold with 0.68 total weight diamonds at a price of $3520.  Price does not include center stone.     Danhov rings are available by special order in 14k white or yellow gold 18k white or yellow gold palladium and platinum.    Item number:  130-00840,  Danhov Engagement Ring with Diamond Twist Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/danhov-engagement-ring-with-diamond-twist-band,http://greenwich.blob.core.windows.net/media/images/2ef3c997907042b087f546892637bed2-178x178.png,http://greenwich.blob.core.windows.net/media/images/e8b139af3e324d5888c9d18ef64c11be-178x178.png,http://greenwich.blob.core.windows.net/media/images/c99e376f5cad4994a5490c4813a26218-178x178.png,White Gold,1,1,1,3
5335,0.5,7407,Very Good,3,VVS1,6,D,7,Round,Pave,Platinum,Greenwich Jewelers,  Danhov Engagement Ring with Diamond Twist Band ,From the Eleganza collection this artistic engagement ring features a twisted diamond-encrusted band that surounds a four-prong center mounting.     Currently available in 18k white gold with 0.68 total weight diamonds at a price of $3520.  Price does not include center stone.     Danhov rings are available by special order in 14k white or yellow gold 18k white or yellow gold palladium and platinum.    Item number:  130-00840,  Danhov Engagement Ring with Diamond Twist Band ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/danhov-engagement-ring-with-diamond-twist-band,http://greenwich.blob.core.windows.net/media/images/2ef3c997907042b087f546892637bed2-178x178.png,http://greenwich.blob.core.windows.net/media/images/e8b139af3e324d5888c9d18ef64c11be-178x178.png,http://greenwich.blob.core.windows.net/media/images/c99e376f5cad4994a5490c4813a26218-178x178.png,Platinum,1,1,1,3
5336,0.75,6419,Very Good,3,VS1,4,D,7,Round,Halo,White Gold,Greenwich Jewelers,  Ritani Cushion Halo Pave Diamond Engagement Ring ,This timeless engagement ring features a cushion-shaped pave diamond halo to accentuate the brilliance of the center diamond.  Pave diamonds extend halfway down the band.    Currently available in 18k white gold with 0.47 total weight diamonds at a price of $2190.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02291,  Ritani Cushion Halo Pave Diamond Engagement Ring ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-cushion-halo-pave-diamond-engagement-ring,http://greenwich.blob.core.windows.net/media/images/db687071c3e540878a6a08e334d8385f-178x178.png,http://greenwich.blob.core.windows.net/media/images/a1fc69bda4864b5abd34734808d1ae24-178x178.png,http://greenwich.blob.core.windows.net/media/images/0018295270a344b2b4845affd22e3f84-178x178.png,White Gold,1,1,1,3
5337,0.75,7419,Very Good,3,VS1,4,D,7,Round,Halo,Platinum,Greenwich Jewelers,  Ritani Cushion Halo Pave Diamond Engagement Ring ,This timeless engagement ring features a cushion-shaped pave diamond halo to accentuate the brilliance of the center diamond.  Pave diamonds extend halfway down the band.    Currently available in 18k white gold with 0.47 total weight diamonds at a price of $2190.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02291,  Ritani Cushion Halo Pave Diamond Engagement Ring ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-cushion-halo-pave-diamond-engagement-ring,http://greenwich.blob.core.windows.net/media/images/db687071c3e540878a6a08e334d8385f-178x178.png,http://greenwich.blob.core.windows.net/media/images/a1fc69bda4864b5abd34734808d1ae24-178x178.png,http://greenwich.blob.core.windows.net/media/images/0018295270a344b2b4845affd22e3f84-178x178.png,Platinum,1,1,1,3
5338,0.25,2787,Very Good,3,VS1,4,D,7,Round,Halo,White Gold,Greenwich Jewelers,  Ritani Cushion Halo Pave Diamond Engagement Ring ,This timeless engagement ring features a cushion-shaped pave diamond halo to accentuate the brilliance of the center diamond.  Pave diamonds extend halfway down the band.    Currently available in 18k white gold with 0.47 total weight diamonds at a price of $2190.  Price does not include center diamond.    Ritani engagement rings are available by special order in 14k or 18k gold palladium and platinum.       Please click below or call (212) 964-7592 to schedule an appointment with an engagement specialist.    Item number:  130-02291,  Ritani Cushion Halo Pave Diamond Engagement Ring ,2,http://www.greenwichjewelers.com/shop/category/engagement-rings/products/ritani-cushion-halo-pave-diamond-engagement-ring,http://greenwich.blob.core.windows.net/media/images/db687071c3e540878a6a08e334d8385f-178x178.png,http://greenwich.blob.core.windows.net/media/images/a1fc69bda4864b5abd34734808d1ae24-178x178.png,http://greenwich.blob.core.windows.net/media/images/0018295270a344b2b4845affd22e3f84-178x178.png,White Gold,1,1,1,3
